Ticker,Name,Exchange
IWWH,Inform Worldwide Holdings Inc,
IXMD,Intelimax Media Inc,OTC
IXSBF,Innexus Biotechnology Inc,OTC
IYSA,China Yida Holding Co,NASDAQ
IYXI,Inyx Inc,OTC
JACK,Jack In The Box Inc,NASDAQ
JACO,Jaco Electronics Inc,OTC
JAH,Jarden Corp,NYSE
JAHI,Gundaker,OTC
JAKK,Jakks Pacific Inc,NASDAQ
JAMN,Jammin Java Corp,OTC
JAMS,Jameson Inns Inc,
JANI,Renovacare Inc,OTCBB
JANX,Janex International Inc,
JAS,Jo-ann Stores Inc,NYSE
JAVO,Javo Beverage Co Inc,
JAX,Alexanders J Corp,NASDAQ
JAXB,Jacksonville Bancorp Inc,NASDAQ
JAXB,Jacksonville Bancorp Inc,NASDAQ
JAZ,Jazz Technologies Inc,NYSE MKT
JAZZ,Jazz Pharmaceuticals PLC,NASDAQ
JBHT,Hunt J B Transport Services Inc,NASDAQ
JBII,Jbi Inc,OTC
JBL,Jabil Circuit Inc,NYSE
JBLU,Jetblue Airways Corp,NASDAQ
JBOH,JB Oxford Holdings Inc,
JBSS,Sanfilippo John B & Son Inc,NASDAQ
JBT,John Bean Technologies Corp,NYSE
JCE,Nuveen Core Equity Alpha Fund,NYSE
JCG,J Crew Group Inc,NYSE
JCI,Johnson Controls Inc,NYSE
JCMP,JCM Partners LLC,
JCOF,Youngevity International Inc,
JCOM,J2 Global Inc,NASDAQ
JCP,Jersey Central Power & Light Co,NYSE
JCP,J C Penney Corp Inc,NYSE
JCP,J C Penney Co Inc,NYSE
JCS,Communications Systems Inc,NASDAQ
JCTCF,Jewett Cameron Trading Co LTD,NASDAQ
JCWW,Jurak Corp World Wide Inc,
JDAS,Underwriting Group For Association For T,
JDAS,Jda Software Group Inc,
JDD,Nuveen Diversified Dividend & Income Fund,NYSE
JDEC,Edwards J D & Co,
JDMC,Rino International Corp,NASDAQ
JDO,Jed Oil Inc,NYSE MKT
JDOG,John D Oil & Gas Co,
JDSU,JDS Uniphase Corp,NASDAQ
JEC,Jacobs Engineering Group Inc,NYSE
JEF,Jeffries Group Inc,
JEF,Jefferies Group LLC,NYSE
JEMG,Jagged Edge Mountain Gear Inc,
JEN,Jennifer Convertibles Inc,NYSE MKT
JEQ,Japan Equity Fund Inc,NYSE
JFBC,Jeffersonville Bancorp,OTC
JFBI,Jefferson Bancshares Inc,NASDAQ
JFC,Jpmorgan China Region Fund Inc,NYSE
JFP,Nuveen Tax-advantaged Floating Rate Fund,NYSE
JFR,Nuveen Floating Rate Income Fund,NYSE
JGAC,Jaguar Acquisition Corp,
JGG,Nuveen Global Income Opportunities Fund,NYSE
JGPK,Jagged Peak Inc,OTC
JGT,Nuveen Diversified Currency Opportunities Fund,NYSE
JGV,Nuveen Global Value Opportunities Fund,NYSE
JGW,Jgwpt Holdings Inc,NYSE
JH,Harland John H Co,
JHF,Hancock John Financial Services Inc,NYSE
JHFT,Diamond Hill Financial Trends Fund Inc,
JHI,John Hancock Investors Trust,NYSE
JHP,Nuveen Quality Preferred Income Fund 3,NYSE
JHP,Nuveen Insured Michigan Tax-free Advantage Municipal Fund,NYSE
JHS,John Hancock Income Securities Trust,NYSE
JILL,J Jill Group Inc,
JINM,One2one Living Corp,
JIVE,Jive Software Inc,NASDAQ
JJIM,Jamaica Jiminc,
JJSF,J&J Snack Foods Corp,NASDAQ
JJZ,Rexnord-zurn Holdings Inc,
JKHY,Henry Jack & Associates Inc,NASDAQ
JLA,Nuveen Equity Premium Advantage Fund,NYSE
JLG,JLG Industries Inc,
JLL,Jones Lang Lasalle Inc,NYSE
JLMC,JLM Couture Inc,OTC
JLN,Jaclyn Inc,
JLS,Nuveen Mortgage Opportunity Term Fund,NYSE
JLWT,Janel World Trade LTD,OTC
JMAR,Jmar Technologies Inc,
JMBA,Jamba Inc,NASDAQ
JMBI,Monroe James Bancorp Inc,
JMDT,Jamdat Mobile Inc,
JMF,Nuveen Energy MLP Total Return Fund,NYSE
JMI,Javelin Mortgage Investment Corp,NYSE
JMIH,Jupiter Marine International Holdings Inc,OTC
JMP,JMP Group Inc,NYSE
JMT,Nuveen Mortgage Opportunity Term Fund 2,NYSE
JNBU,Jane Butel Corp,
JNC,Nuveen Investments Inc,
JNGW,Jingwei International LTD,OTC
JNIC,Jni Corp,
JNJ,Johnson & Johnson,NYSE
JNPP,Juniper Partners Acquisition Corp,
JNPR,Juniper Networks Inc,NYSE
JNS,Janus Capital Group Inc,NYSE
JNY,Jones Group Inc,NYSE
JOB,General Employment Enterprises Inc,NYSE MKT
JOE,ST Joe Co,NYSE
JOEZ,Joes Jeans Inc,NASDAQ
JOF,Japan Smaller Capitalization Fund Inc,NYSE
JONE,Jones Energy Inc,NYSE
JOR,Jorgensen Earle M Co,NYSE
JOSB,Bank Jos A Clothiers Inc,NASDAQ
JOUT,Johnson Outdoors Inc,NASDAQ
JOYG,Joy Global Inc,NYSE
JP,Jefferson Pilot Corp,
JPAK,Jpak Group Inc,OTC
JPC,Nuveen Preferred Income Opportunities Fund,NYSE
JPCI,JPC Capital Partners Inc,
JPEX,JPX Global Inc,OTCBB
JPG,Nuveen Equity Premium & Growth Fund,NYSE
JPI,Nuveen Preferred & Income Term Fund,NYSE
JPM,Jpmorgan Chase & Co,NYSE
JPS,Nuveen Quality Preferred Income Fund 2,NYSE
JPST,JPS Industries Inc,OTC
JPW,Nuveen Flexible Investment Income Fund,NYSE
JPZ,Nuveen Equity Premium Income Fund,NYSE
JQC,Nuveen Credit Strategies Income Fund,NYSE
JQH,Hammons John Q Hotels Inc,
JRBO,Eagle Ford Oil & Gas Corp,
JRC,Journal Register Co,
JRCC,James River Coal Co,NASDAQ
JREN,Jre Inc,
JRI,Nuveen Real Asset Income & Growth Fund,NYSE
JRN,Journal Communications Inc,NYSE
JRO,Nuveen Floating Rate Income Opportunity Fund,NYSE
JRS,Nuveen Real Estate Income Fund,NYSE MKT
JRSE,Jacobson Resonance Enterprises Inc,
JRT,Jer Investors Trust Inc,NYSE
JRVR,Jackson Rivers Co,
JRVR,James River Group Inc,
JSD,Nuveen Short Duration Credit Opportunities Fund,NYSE
JSDA,Jones Soda Co,OTC
JSN,Nuveen Equity Premium Opportunity Fund,NYSE
JSPV,Jasper Ventures Inc,
JTA,Nuveen Tax Advantaged Total Return Strategy Fund,NYSE
JTBK,Jetblack Corp,OTC
JTD,Nuveen Tax-advantaged Dividend Growth Fund,NYSE
JTP,Nuveen Quality Preferred Income Fund,NYSE
JTPY,Jetpay Corp,NASDAQ
JTX,Jackson Hewitt Tax Service Inc,NYSE
JUHL,Juhl Energy Inc,OTC
JUMT,X & O Cosmetics Inc,OTC
JUNI,Juniper Group Inc,
JUNO,Juno Lighting Inc,
JUVF,Juniata Valley Financial Corp,OTCBB
JV,Jove Corp,
JVA,Coffee Holding Co Inc,NASDAQ
JVDT,Java Detour Inc,
JVEX,Sundance Strategies Inc,
JVKG,Sky Power Solutions Corp,
JWA,Wiley John & Sons Inc,
JWL,Whitehall Jewellers Inc,
JWN,Nordstrom Inc,NYSE
JXSB,Jacksonville Bancorp Inc,NASDAQ
JXSB,Jacksonville Bancorp Inc,NASDAQ
JYHW,Jayhawk Energy Inc,OTC
JYSR,Travelstar Inc,
K,Kellogg Co,NYSE
KABX,Kabe Exploration Inc,OTC
KAHA,Kahala Corp,
KAI,Kadant Inc,NYSE
KAIH,International Packaging & Logistics Group Inc,
KAL,Callisto Pharmaceuticals Inc,NYSE MKT
KALG,Kal Energy Inc,OTC
KALU,Kaiser Aluminum Corp,NASDAQ
KAMN,Kaman Corp,NYSE
KANA,SWK Holdings Corp,
KAR,Adesa Inc,NYSE
KAR,Kar Auction Services Inc,NYSE
KASP,Kasper A S L LTD,
KBALB,Kimball International Inc,NASDAQ
KBAY,Kanbay International Inc,
KBFP,KBF Pollution Management Inc,
KBH,KB Home,NYSE
KBIO,Kalobios Pharmaceuticals Inc,NASDAQ
KBPH,Kyto Biopharma Inc,OTC
KBR,KBR Inc,NYSE
KBW,KBW Inc,NYSE
KCAP,Kcap Financial Inc,NASDAQ
KCG,Knight Capital Group Inc,NYSE
KCG,KCG Holdings Inc,NYSE
KCI,Kinetic Concepts Inc,NYSE
KCLI,Kansas City Life Insurance Co,NASDAQ
KCP,Cole Kenneth Productions Inc,
KCS,KCS Energy Inc,
KDCE,Kid Castle Educational Corp,OTC
KDCR,Kindercare Learning Centers Inc,
KDE,4licensing Corp,NYSE
KDKN,Kodiak Energy Inc,OTC
KDMV,Kingdom Ventures Inc,
KDN,Kaydon Corp,NYSE
KDSM,Klondike Star Mineral Corp,OTC
KDUS,Cadus Corp,OTCBB
KEA,Keane Inc,NYSE
KED,Kayne Anderson Energy Development Co,NYSE
KEF,Korea Equity Fund Inc,NYSE
KEG,Key Energy Services Inc,NYSE
KEI,Keithley Instruments Inc,
KELYAKELYB,Kelly Services Inc,
KEM,Kemet Corp,NYSE
KENT,Kent Financial Services Inc,
KEQU,Kewaunee Scientific Corp,NASDAQ
KERX,Keryx Biopharmaceuticals Inc,NASDAQ
KESNQ,Keystone Consolidated Industries Inc,
KEST,Kestrel Energy Inc,
KEX,Kirby Corp,NYSE
KEY,Keycorp,NYSE
KEYN,Keynote Systems Inc,NASDAQ
KEYO,Grant Enterprises Inc,OTC
KEYP,Keyuan Petrochemicals Inc,OTC
KEYS,Keystone Automotive Industries Inc,
KEYW,Essex Corp,NASDAQ
KEYW,Keyw Holding Corp,NASDAQ
KF,Korea Fund Inc,NYSE
KFBI,Klamath First Bancorp Inc,
KFED,K Fed Bancorp,
KFFB,Kentucky First Federal Bancorp,NASDAQ
KFI,K&F Industries Holdings Inc,NYSE
KFN,KKR Financial Corp,NYSE
KFN,KKR Financial Holdings LLC,NYSE
KFRC,Kforce Inc,NASDAQ
KFS,Kingsway Financial Services Inc,NYSE
KFY,Korn Ferry International,NYSE
KG,King Pharmaceuticals Inc,
KGHI,Kaiser Group Holdings Inc,OTC
KGKO,Kingdom Koncrete Inc,OTC
KGLK,Kinglake Resources Inc,
KGT,Scudder Intermediate Government & Agency Trust,
KHA,KBL Healthcare Acquisition Corp III,NYSE MKT
KHI,DWS High Income Trust,NYSE
KHK,Kitty Hawk Inc,NYSE MKT
KHLM,Kuhlman Company Inc,NYSE MKT
KHPAU,Key Hospitality Acquisition Corp,
KICH,Rebornne USA Inc,
KID,Kid Brands Inc,NYSE
KIDD,First Years Inc,
KILN,Kirlin Holding Corp,
KIM,Kimco Realty Corp,NYSE
KIN,Kindred Biosciences Inc,NASDAQ
KINS,Kingstone Companies Inc,NASDAQ
KIO,KKR Income Opportunities Fund,NYSE
KIOR,Kior Inc,NASDAQ
KIPS,Composite Solutions Inc,NASDAQ
KIPS,Kips Bay Medical Inc,NASDAQ
KIRK,Kirklands Inc,NASDAQ
KITM,Kitara Media Corp,OTCBB
KJFI,Comjoyful International Co,OTCBB
KKD,Krispy Kreme Doughnuts Inc,NYSE
KKR,KKR & Co LP,NYSE
KLAC,Kla Tencor Corp,NASDAQ
KLEG,Revive-it Corp,OTC
KLIB,Killbuck Bancshares Inc,OTC
KLIC,Kulicke & Soffa Industries Inc,NASDAQ
KLMK,Klever Marketing Inc,OTC
KMA,KMG America Corp,NYSE
KMB,Kimberly Clark Corp,NYSE
KMBC,Kontron Mobile Computing Inc,
KMDO,Komodo Inc,OTC
KMF,Anderson Midstream Kayne,NYSE
KMFC,Keller Manufacturing Co,
KMG,KMG Chemicals Inc,NYSE
KMG,Kerr Mcgee Corp,NYSE
KMI,Kinder Morgan Kansas Inc,NYSE
KMI,Kinder Morgan Inc,NYSE
KMM,DWS Multi-market Income Trust,NYSE
KMP,Kinder Morgan Energy Partners LP,NYSE
KMPR,Kemper Corp,NYSE
KMR,Kinder Morgan Management LLC,NYSE
KMRT,Kmart Holding Corp,
KMT,Kennametal Inc,NYSE
KMX,Carmax Inc,NYSE
KNAP,Knape & Vogt Manufacturing Co,
KNBA,Kinbasha Gaming International Inc,OTC
KNBS,Knobias Inc,
KNBT,KNBT Bancorp Inc,
KND,Kindred Healthcare Inc,NYSE
KNDI,Kandi Technologies Group Inc,NASDAQ
KNDL,Kendle International Inc,
KNEC,Knight Energy Corp,
KNL,Knoll Inc,NYSE
KNOH,Knockout Holdings Inc,
KNOL,Knology Inc,
KNOS,Kronos Advanced Technologies Inc,OTC
KNSY,Kensey Nash Corp,
KNTA,Kintera Inc,
KNTF,Centerstaging Corp,
KNVS,Knova Software Inc,
KNX,Knight Transportation Inc,NYSE
KNXA,Kenexa Corp,NYSE
KO,Coca Cola Co,NYSE
KODK,Eastman Kodak Co,NYSE
KOG,Kodiak Oil & Gas Corp,NYSE
KOMG,Komag Inc,
KONA,Kona Grill Inc,NASDAQ
KOOL,Thermogenesis Corp,NASDAQ
KOP,Koppers Holdings Inc,NYSE
KOPN,Kopin Corp,NASDAQ
KORE,Kore Nutrition Inc,OTC
KORH,Kore Holdings Inc,
KORS,Michael Kors Holdings LTD,NYSE
KOS,Kosmos Energy LTD,NYSE
KOSN,Kosan Biosciences Inc,
KOSP,Kos Pharmaceuticals Inc,
KOSS,Koss Corp,NASDAQ
KPA,Innkeepers USA Trust,NYSE
KPCG,Kupper Parker Communications Inc,
KPP,Kaneb Pipe Line Partners LP,
KPTI,Karyopharm Therapeutics Inc,NASDAQ
KR,Kroger Co,NYSE
KRA,Kraton Performance Polymers Inc,NYSE
KRAN,Kranem Corp,OTC
KRB,Mbna Corp,NYSE
KRC,Kilroy Realty Corp,NYSE
KREN,Kings Road Entertainment Inc,
KRFT,Kraft Foods Group Inc,NASDAQ
KRG,Kite Realty Group Trust,NYSE
KRIC,Knight Ridder Inc,
KRLP,Kilroy Realty LP,
KRMA,Karma Media Inc,
KRMC,Kurrant Mobile Catering Inc,
KRNY,Kearny Financial Corp,NASDAQ
KRO,Kronos International Inc,NYSE
KRO,Kronos Worldwide Inc,NYSE
KROL,Kroll Inc,
KRON,Kronos Inc,
KRPI,Krupp Government Income Trust,
KRSL,Kreisler Manufacturing Corp,OTC
KRT,Kramont Realty Trust,NYSE
KSAV,KS Bancorp Inc,
KSE,Keyspan Corp,NYSE
KSL,Kaneb Services LLC,
KSM,DWS Strategic Municipal Income Trust,NYSE
KSP,K-sea Transportation Partners LP,NYSE
KSRE,Linkwell Corp,
KSS,Kohls Corp,NYSE
KSSH,Offline Consulting Inc,OTC
KST,DWS Strategic Income Trust,NYSE
KSU,Kansas City Southern,NYSE
KSWS,K Swiss Inc,
KSWW,KSW Inc,NASDAQ
KT,Katy Industries Inc,NYSE
KTCC,Key Tronic Corp,NASDAQ
KTCH,Amogear Inc,
KTEC,Key Technology Inc,NASDAQ
KTEL,K Tel International Inc,
KTF,DWS Municipal Income Trust,NYSE
KTII,K Tron International Inc,
KTO,Outdoor Sports Gear Inc,
KTOS,Kratos Defense & Security Solutions Inc,NASDAQ
KTR,Keystone Property Trust,NYSE
KTSY,Global General Technologies Inc,
KTYB,Kentucky Bancshares Inc,OTC
KVHI,KVH Industries Inc,NASDAQ
KVPHQ,K-V Pharmaceutical Co,OTC
KW,Kennedy-wilson Holdings Inc,NYSE
KWBT,Kiwa Bio-tech Products Group Corp,OTC
KWD,Kellwood Co,NYSE
KWIC,Kennedy Wilson Inc,
KWK,Quicksilver Resources Inc,NYSE
KWNS,Kiwi Network Solutions Inc,
KWR,Quaker Chemical Corp,NYSE
KYAK,Kayak Software Corp,NASDAQ
KYE,Massachusetts Mutual Life Insurance Co,NYSE
KYE,Kayne Anderson Energy Total Return Fund Inc,NYSE
KYF,Kentucky First Bancorp Inc,
KYGC,Strategic Resources LTD,
KYN,Kayne Anderson MLP Investment Co,NYSE
KYPH,Kyphon Inc,
KYTH,Kythera Biopharmaceuticals Inc,NASDAQ
KYUS,Las Rocas Mining Corp,
KYZN,Kyzen Corp,OTC
KZL,Sun International Hotels LTD,
L,Loews Corp,NYSE
L,Liberty Media Corp,NYSE
LAB,Labranche & Co Inc,
LABC,Louisiana Bancorp Inc,NASDAQ
LABL,Multi Color Corp,NASDAQ
LABS,Labone Inc,
LACO,Lakes Entertainment Inc,NASDAQ
LAD,Lithia Motors Inc,NYSE
LAF,Lafarge North America Inc,
LAKE,Lakeland Industries Inc,NASDAQ
LAKF,Lake Forest Minerals Inc,OTCBB
LAMR,Lamar Advertising Co,NASDAQ
LAN,Lancer Corp,
LANC,Lancaster Colony Corp,NASDAQ
LAND,Gladstone Land Corp,NASDAQ
LANW,Ib3 Networks Inc,
LANZ,Lancer Orthodontics Inc,OTC
LAQ,Aberdeen Latin America Equity Fund Inc,NYSE MKT
LAQ,Latin America Equity Fund Inc,NYSE MKT
LARK,Landmark Bancorp Inc,NASDAQ
LARL,Laurel Capital Group Inc,
LARS,Larscom Inc,
LAST,Invent Ventures Inc,
LATD,Latitude Communications Inc,
LATI,Latitude Solutions Inc,
LATVCO,Latin American Telecommunications Venture Co,
LAVA,Magma Design Automation Inc,
LAWS,Lawson Products Inc,NASDAQ
LAYN,Layne Christensen Co,NASDAQ
LAZ,Lazard LTD,NYSE
LB,Labarge Inc,NYSE
LBAI,Lakeland Bancorp Inc,NASDAQ
LBAN,Landbank Group Inc,
LBC,Lehman Brothers Liquid Assets Trust,
LBCP,Liberty Bancorp Inc,OTCBB
LBF,DWS Global High Income Fund Inc,NYSE
LBIO,Lion Biotechnologies Inc,OTC
LBMH,Liberator Medical Holdings Inc,OTCBB
LBOA,Lbo Capital Corp,OTC
LBRT,Liberate Technologies,
LBTG,Liberty Coal Energy Corp,OTC
LBTY,Liberty Media International Inc,
LBTY,Liberty Global Inc,
LBTY,Liberty Global PLC,
LBWR,Labwire Inc,OTC
LBY,Libbey Inc,NYSE MKT
LBYE,Liberty Energy Corp,OTC
LC,Liberty Corp,
LCAR,Lescarden Inc,OTC
LCAV,Lca Vision Inc,NASDAQ
LCBM,Lifecore Biomedical Inc,
LCC,US Airways Group Inc,NYSE
LCCI,LCC International Inc,
LCDX,Lucid Inc,OTCBB
LCGI,Learning Care Group Inc,
LCI,Lannett Co Inc,NYSE
LCM,Advent,NYSE
LCNB,LCNB Corp,NASDAQ
LCNM,Liberty Silver Corp,
LCRD,Lasercard Corp,
LCRY,Lecroy Corp,
LCTZ,La Cortez Enterprises Inc,OTC
LCUT,Lifetime Brands Inc,NASDAQ
LDF,Latin American Discovery Fund Inc,NYSE
LDG,Longs Drug Stores Corp,
LDHI,Liberty Diversified Holdings Inc,
LDIS,Leadis Technology Inc,OTC
LDL,Lydall Inc,NYSE
LDMID,Stevia First Corp,
LDOS,Leidos Holdings Inc,NYSE
LDP,Cohen & Steers LTD Duration Preferred & Income Fund Inc,NYSE
LDR,Landauer Inc,NYSE
LDRH,LDR Holding Corp,NASDAQ
LDSH,Ladish Co Inc,
LDVK,Savwatt USA Inc,
LDZ,Lazard Group Finance LLC,
LEA,Lear Corp,NYSE
LEAF,Springleaf Holdings Inc,NYSE
LEAP,Leap Wireless International Inc,NASDAQ
LEAT,Leatt Corp,OTC
LECH,Lechters Inc,
LECO,Lincoln Electric Holdings Inc,NASDAQ
LECT,Axogen Inc,NASDAQ
LEDS,Semileds Corp,NASDAQ
LEG,Leggett & Platt Inc,NYSE
LEGC,Legacy Bancorp Inc,
LEGE,Noble Quests Inc,OTC
LEGL,Legal Club Of America Corp,
LEH,Lehman Brothers Holdings Inc Plan Trust,NYSE
LEI,Lucas Energy Inc,NYSE MKT
LEIX,Lowrance Electronics Inc,
LEN,Lennar Corp,NYSE
LEND,Accredited Home Lenders Holding Co,
LENF,Law Enforcement Associates Corp,NYSE MKT
LENS,Concord Camera Corp,
LEO,Dreyfus Strategic Municipals Inc,NYSE
LEOM,Leo Motors Inc,OTC
LEV,Woodbridge Holdings Corp Formerly Levitt Corp,NYSE
LEVC,Levcor International Inc,
LEVP,Lev Pharmaceuticals Inc,
LEVY,Levy Acquisition Corp,NASDAQ
LEXB,Tube Media Corp,
LEXG,Lexicon Pharmaceuticals Inc,OTC
LEXO,Social Cube Inc,
LEXP,Lexington Precision Corp,
LEXR,Lexar Media Inc,
LEYM,Legacy Mining LTD,
LF,Leapfrog Enterprises Inc,NYSE
LFAP,Lifeapps Digital Media Inc,OTC
LFB,Longview Fibre Co,
LFBG,Left Behind Games Inc,OTC
LFDG,Litfunding Corp,
LFDG,Cove Apparel Inc,
LFG,Landamerica Financial Group Inc,
LFIN,Local Financial Corp,
LFMI,Leonidas Films Inc,
LFP,Lifepoint Inc,
LFSC,Life Sciences Inc,
LFSI,Lifestyle Innovations Inc,
LFTC,Lifestream Technologies Inc,
LFUS,Littelfuse Inc,NASDAQ
LFVN,Lifevantage Corp,NASDAQ
LFXG,Life Exchange Inc,OTC
LG,Laclede Group Inc,NYSE
LGAL,Legal Access Technologies Inc,
LGBT,Planetout Inc,
LGCP,Lincoln Gold Corp,
LGCY,Legacy Reserves LP,NASDAQ
LGDI,Legend International Holdings Inc,OTC
LGF,Lions Gate Entertainment Corp,NYSE
LGF,Lions Gate Entertainment Inc,NYSE
LGI,Lazard Global Total Return & Income Fund Inc,NYSE
LGIH,Lgi Homes Inc,NASDAQ
LGL,LGL Group Inc,NYSE MKT
LGMB,Cephas Holding Corp,
LGN,Lodgian Inc,NYSE MKT
LGND,Ligand Pharmaceuticals Inc,NASDAQ
LGOV,Largo Vista Group LTD,
LGP,Lehigh Gas Partners LP,NYSE
LGTO,Legato Systems Inc,
LGTY,Logility Inc,
LGVN,Logicvision Inc,
LH,Laboratory Corp Of America Holdings,NYSE
LHCG,LHC Group Inc,NASDAQ
LHMS,Loehmanns Holdings Inc,
LHO,Lasalle Hotel Properties,NYSE
LHSI,China Pediatric Pharmaceuticals Inc,
LI,Laidlaw International Inc,NYSE
LIA,Liberty Acquisition Holdings Corp,NYSE MKT
LIC,Lynch Interactive Corp,
LICB,Long Island Financial Corp,
LIEG,Li3 Energy Inc,OTC
LIFC,Lifecell Corp,
LIFE,Lifeline Systems Co,NASDAQ
LIFE,Life Technologies Corp,NASDAQ
LIFE,Lifeline Systems Inc,NASDAQ
LII,Lennox International Inc,NYSE
LIMC,Limco-piedmont Inc,NASDAQ
LIME,Lime Energy Co,NASDAQ
LIN,Linens N Things Inc,NYSE
LIN,Lin Media LLC,NYSE
LINC,Lincoln Educational Services Corp,NASDAQ
LINE,Linn Energy LLC,NASDAQ
LINK,Interlink Electronics Inc,OTC
LINLA,China Display Technologies Inc,
LINN,Lion Inc,
LINTA,Liberty Interactive Corp,NASDAQ
LION,Fidelity Southern Corp,NASDAQ
LIOX,Lionbridge Technologies Inc,NASDAQ
LIPD,Lipid Sciences Inc,
LIPN,Adgs Advisory Inc,
LIQD,Liquid Holdings Group Inc,NASDAQ
LIQT,Liquitek Enterprises Inc,OTCBB
LITE,Vari Lite International Inc,
LIV,Samaritan Pharmaceuticals Inc,NYSE MKT
LIVE,Livedeal Inc,NASDAQ
LIWA,Lihua International Inc,NASDAQ
LJPC,La Jolla Pharmaceutical Co,OTCBB
LKAI,Lka Gold Inc,OTC
LKFN,Lakeland Financial Corp,NASDAQ
LKI,Lazare Kaplan International Inc,
LKPL,Link Plus Corp,OTC
LKQ,LKQ Corp,NASDAQ
LL,Lumber Liquidators Holdings Inc,NYSE
LLAC,Liberty Lane Acquisition Corp,NASDAQ
LLEG,Laidlaw Energy Group Inc,OTC
LLEN,L & L Energy Inc,NASDAQ
LLL,L 3 Communications Holdings Inc,NYSE
LLLI,Lamperd Less Lethal Inc,OTC
LLND,Landmark Land Co Inc,OTC
LLNW,Limelight Networks Inc,NASDAQ
LLOG,Lincoln Logs LTD,
LLSR,Raptor Resources Holdings Inc,
LLTC,Linear Technology Corp,NASDAQ
LLTI,Laserlock Technologies Inc,OTC
LLTP,Lightlake Therapeutics Inc,OTC
LLY,Lilly Eli & Co,NYSE
LM,Legg Mason Inc,NYSE
LMAT,Lemaitre Vascular Inc,NASDAQ
LMD,Lingo Media Corp,
LMG,Lazard Global Mid Cap Fund Inc,
LMGT,Qmis Finance Securities Corp,
LMIA,Lmi Aerospace Inc,NASDAQ
LMII,Lmic Inc,
LMLP,LML Payment Systems Inc,
LMMG,Impart Media Group Inc,
LMNR,Limoneira Co,NASDAQ
LMNX,Luminex Corp,NASDAQ
LMOS,Lumos Networks Corp,NASDAQ
LMRA,Lumera Corp,
LMRI,American Business Corp,
LMS,Lamson & Sessions Co,
LMT,Lockheed Martin Corp,NYSE
LNBB,LNB Bancorp Inc,NASDAQ
LNC,Lincoln National Corp,NYSE
LNCB,Lincoln Bancorp,
LNCE,Snyders-lance Inc,NASDAQ
LNCM,Lenco Mobile Inc,OTC
LNCO,Linnco LLC,NASDAQ
LNCR,Lincare Holdings Inc,
LNCZ,Lincoln Floorplanning Co Inc,
LND,Lincoln National Income Fund Inc,NYSE
LNDC,Landec Corp,NASDAQ
LNET,Lodgenet Entertainment Corp,
LNG,Cheniere Energy Inc,NYSE MKT
LNKD,Linkedin Corp,NYSE
LNKE,Link Energy LLC,OTC
LNKG,Link Group Inc,OTC
LNN,Lindsay Corp,NYSE
LNR,LNR Property Corp,
LNT,Alliant Energy Corp,NYSE
LNTP,Licont Corp,OTC
LNV,Lincoln National Convertible Securities Fund Inc,
LNWZ,Nybd Holding Inc,
LNY,Landrys Restaurants Inc,
LO,Lorillard Inc,NYSE
LOCK,Lifelock Inc,NYSE
LOCM,Local Corp,NASDAQ
LOCN,Locan Inc,OTC
LODE,Comstock Mining Inc,NYSE MKT
LODG,Sholodge Inc,OTC
LOGC,Logic Devices Inc,OTC
LOGE,Long-e International Inc,
LOGI,Logitech International SA,NASDAQ
LOGM,Logmein Inc,NASDAQ
LOJN,Lojack Corp,NASDAQ
LONG,Elong Inc,NASDAQ
LOOK,Looksmart LTD,NASDAQ
LOOP,Loopnet Inc,
LOPE,Grand Canyon Education Inc,NASDAQ
LOR,Lazard World Dividend & Income Fund Inc,NYSE
LORL,Loral Space & Communications Inc,NASDAQ
LOTI,Epcylon Technologies Inc,
LOUD,Loudeye Corp,
LOV,Spark Networks Inc,NYSE MKT
LOW,Lowes Companies Inc,NYSE
LPBC,Lincoln Park Bancorp,OTCBB
LPDX,Liposcience Inc,NASDAQ
LPET,Lions Petroleum Inc,
LPFC,Opta Corp,
LPHC,Locateplus Holdings Corp,
LPHI,Life Partners Holdings Inc,NASDAQ
LPHM,Lee Pharmaceuticals,OTC
LPI,Laredo Petroleum Inc,NYSE
LPI,Laredo Petroleum Inc,NYSE
LPLA,LPL Financial Holdings Inc,NASDAQ
LPNT,Historic Lifepoint Hospitals Inc,NASDAQ
LPNT,Lifepoint Hospitals Inc,NASDAQ
LPR,Lone Pine Resources Inc,NYSE
LPS,Black Knight Infoserv LLC,NYSE
LPSB,Laporte Bancorp Inc,NASDAQ
LPSB,Laporte Bancorp Inc,NASDAQ
LPSN,Liveperson Inc,NASDAQ
LPTC,Leap Technology Inc,OTC
LPTH,Lightpath Technologies Inc,NASDAQ
LPTN,Lpath Inc,NASDAQ
LPX,Louisiana-pacific Corp,NYSE
LQCI,LQ Corp Inc,
LQDT,Liquidity Services Inc,NASDAQ
LQI,La Quinta Corp,
LQI,La Quinta Properties Inc,
LQMT,Liquidmetal Technologies Inc,OTCBB
LRCX,Lam Research Corp,NASDAQ
LRDR,Laredo Resources Corp,OTC
LRE,LRR Energy LP,NYSE
LRKT,Lark Technologies Inc,
LRMK,Amerigo Energy Inc,
LRN,K12 Inc,NYSE
LRNC,Petroterra Corp,
LRNS,Excelligence Learning Corp,
LROD,Lightning Rod Software Inc,
LRRA,Larrea Biosciences Corp,OTC
LRST,Lasersight Inc,
LRT,Ll&e Royalty Trust,
LRY,Liberty Property Trust,NYSE
LSBC,Large Scale Biology Corp,
LSBI,LSB Financial Corp,NASDAQ
